subject,channel_index,source_mean_uV,target_mean_uV,source_std_uV,target_std_uV,target_z_mean,target_z_std,abs_standardized_mean_shift,abs_log_std_ratio
6,5,0.005692263714006574,0.02567882500500532,7.754594784377508,9.24968673041434,0.0025773830672962943,1.1928007829691967,0.0025773830672962943,0.17630414088098356
6,6,0.004462735454445873,0.021146923106715728,7.56317330593601,9.141170155605925,0.0022059771708755047,1.208642164583405,0.0022059771708755047,0.18949755146519648
6,7,0.0020157861463560847,0.003108198706886006,5.997753616410701,7.343282610680685,0.00018213695166485768,1.224338824220526,0.00018213695166485768,0.20240096295696203
6,8,0.004768017935427504,0.00763270421694371,7.210328691875971,8.867671028468587,0.0003973031471843868,1.2298566968881708,0.0003973031471843868,0.2068976560019225
6,9,0.007328815818116085,0.013740828474691689,7.534818042599253,8.643799768937331,0.000850984406036656,1.1471809564701205,0.000850984406036656,0.13730759071682538
6,10,0.008645257725493256,0.015710280625763958,7.976153667674579,8.957573789785993,0.0008857681527505583,1.1230442846266706,0.0008857681527505583,0.11604310919667012
6,11,0.0075140103986975244,0.018255861442556955,7.794434601562647,9.016675480962203,0.0013781437131701482,1.1568094341511979,0.0013781437131701482,0.14566572777569003
6,12,0.005389227983619125,0.013717494026004572,7.946365890526437,9.7580261480473,0.0010480597240449634,1.2279860105209481,0.0010480597240449634,0.205375437576142
6,13,0.002644671032780442,0.006928249213654377,7.352869868246,8.017052224346331,0.0005825722823373954,1.0903296764394894,0.0005825722823373954,0.08648010595969656
6,14,0.005226415722273832,0.007543792576399398,7.6067175930330455,8.792357363854352,0.00030464872999203235,1.1558674627157486,0.00030464872999203235,0.1448511120472099
6,15,0.00750931178480946,0.011685565602993643,7.676082765651413,8.859882927028858,0.0005440605508934707,1.1542193065810418,0.0005440605508934707,0.14342419039537938
6,16,0.008651708848806559,0.013296942113562055,8.03893251074327,8.925845991348384,0.0005778420528531098,1.1103272703707658,0.0005778420528531098,0.10465481003987158
6,17,0.00782317665232383,0.013971822973894986,8.047581335946651,8.95732789347923,0.0007640365551953604,1.1130459599667486,0.0007640365551953604,0.1071003652115071
6,18,0.005961805744376491,0.012017725233157178,8.342234651251845,9.440892070493847,0.0007259349253466431,1.1316982157864783,0.0007259349253466431,0.12371935041034016
6,19,0.006552501617728378,0.011862911458170587,7.975852238604524,8.803185824426812,0.0006658109605816033,1.1037298035459895,0.0006658109605816033,0.09869517473554305
6,20,0.0076036837848018615,0.011771597756478593,8.34294231422831,9.171749855128416,0.0004995736293859594,1.09934235545254,0.0004995736293859594,0.09471214233605171
6,21,0.0066725214890094205,0.011736736236555965,8.366906911196466,9.098666433436955,0.0006052672512430717,1.0874587861448848,0.0006052672512430717,0.08384358546475533
6,22,0.005072286746710438,0.009797070697443145,8.63610953428623,8.57606662834896,0.0005470963437847604,0.9930474589629862,0.0005470963437847604,0.0069768225614287825
7,1,0.00852421511589699,-0.002250402738827616,8.01095272719483,5.770862980013712,-0.0013449858239891923,0.720371618274981,0.0013449858239891923,0.327988063631632
7,2,0.006145695230395381,-0.00011872351611846086,7.50137844646097,5.184800578048025,-0.0008351023470185394,0.6911797098430796,0.0008351023470185394,0.3693554168955532
7,3,0.008257228256931455,0.002325835091358255,7.978039762111264,5.784266115873971,-0.000743464979172221,0.7250234754838143,0.000743464979172221,0.32155124467400753
7,4,0.008802014568282543,0.0028106201202003833,8.354811918671391,6.056294395269057,-0.0007171190095485632,0.7248869818043909,0.0007171190095485632,0.3217395234454868
7,5,0.0085757576423261,0.0026108735784491225,8.145166914051616,5.989741042753202,-0.000732321894298651,0.7353736400932452,0.000732321894298651,0.3073765550689937
7,6,0.007003749013549157,0.000818814633889455,7.96655165707202,5.783283362442765,-0.0007763628036189596,0.7259456301031906,0.0007763628036189596,0.3202801566267387
7,7,0.0028460766246460136,-0.0035341251194334258,6.394670842567101,3.8175424613534767,-0.000997737319270392,0.5969881101528203,0.000997737319270392,0.5158580817797868
7,8,0.005701784172071075,0.00016257432379514588,7.664237354799372,4.9620574768541665,-0.0007227346429723052,0.6474300373470179,0.0007227346429723052,0.4347445416756284
7,9,0.008555985676658131,0.003923469606355318,7.883896512164447,5.626416415438923,-0.0005875921967208827,0.7136593443048944,0.0005875921967208827,0.33734953931185346
7,10,0.009926073480681074,0.005463754584261405,8.300237442726576,6.167563592366144,-0.0005376134028948725,0.743058693793239,0.0005376134028948725,0.2969802417003363
7,11,0.009177834846461407,0.004945265860445902,8.15086459626717,5.9861055872955236,-0.0005192785300290578,0.7344135725229646,0.0005192785300290578,0.3086829587423752
7,12,0.006744895131091848,0.0028721568462227736,8.41657723414395,5.802309096400221,-0.0004601322101766432,0.689390584198729,0.0004601322101766432,0.371947282957933
7,13,0.0036647803432971614,-0.001232625270479376,7.6552130400199765,5.288893102405442,-0.0006397477886211456,0.6908877747433193,0.0006397477886211456,0.3697778783272243
7,14,0.005936777222355881,0.0018609005757430073,8.01170988740487,5.16747479743247,-0.0005087399199290178,0.644990254272213,0.0005087399199290178,0.43852007195600023
7,15,0.008401083617846186,0.00455139093869983,8.039690685930266,5.725599550088659,-0.00047883591913348725,0.7121666459268955,0.00047883591913348725,0.33944334168824264
7,16,0.009568773778099997,0.005960422679214566,8.353767342740682,6.195384655817027,-0.00043194297265425314,0.7416276275877779,0.00043194297265425314,0.29890801139557904
7,17,0.008836700183299457,0.005863634726089962,8.377943872599912,6.068172982821718,-0.00035486815171117497,0.7243033702657873,0.00035486815171117497,0.32254495465653504
7,18,0.006985241950868361,0.0038302355812222097,8.738213153034469,5.917984943151614,-0.00036105852699994286,0.6772534429532094,0.00036105852699994286,0.3897097143041855
7,19,0.007524808154027361,0.004084459167778715,8.314638763425423,5.7744354297142095,-0.0004137701088569371,0.6944902351157931,0.0004137701088569371,0.3645771771950189
7,20,0.00843698699255964,0.005105172094416365,8.676374568215325,6.222755616556199,-0.0003840100346000402,0.7172068895402911,0.0003840100346000402,0.33239093113403667
7,21,0.007543876260245741,0.004765898066665395,8.703602982043279,6.06672547068802,-0.000319175656255426,0.6970360990964894,0.000319175656255426,0.3609180774587758
7,22,0.006015643440102742,0.002250217150304715,8.899102530132772,6.054405208193895,-0.0004231242731554243,0.6803388530128065,0.0004231242731554243,0.3851642916746761
8,1,0.007728647921263437,0.004114134818240801,7.484614084140016,9.927249165050808,-0.00048292578112769116,1.3263541785122581,0.00048292578112769116,0.2824339590484494
8,2,0.005986855649295732,0.0011519931326787315,7.01780836323719,9.113206138863907,-0.0006889419411827263,1.2985829289103226,0.0006889419411827263,0.26127361524142173
8,3,0.008106487529916044,0.0035317609074815488,7.4505587865946765,9.927944645063805,-0.0006140112108994449,1.3325100746707124,0.0006140112108994449,0.28706443775776996
8,4,0.008593428884020952,0.004479305594293111,7.799232598470293,10.415255313037317,-0.0005275036021537257,1.3354205277939935,0.0005275036021537257,0.28924624434234897
8,5,0.008409483749098709,0.003941064724268253,7.614045856487517,10.140878150439555,-0.0005868652631009776,1.331864601498172,0.0005868652631009776,0.2865799164245346
8,6,0.006806827773385733,0.0023941845551968513,7.446940813853649,9.875146869969731,-0.0005925444190425118,1.3260675916208244,0.0005925444190425118,0.2822178645375568
8,7,0.0020360803156958835,0.002945845352167615,6.0250210427849025,7.162482728964934,0.00015099781893064014,1.1887896619949847,0.00015099781893064014,0.1729356987751278
8,8,0.005322163017290287,0.0031995435620414485,7.272428482922096,8.4522531436433,-0.0002918721662555229,1.1622325559463111,0.0002918721662555229,0.15034277261062814
8,9,0.008349605216496784,0.005574513287646091,7.40914709489039,9.473092538161659,-0.00037454944453248803,1.2785672111564148,0.00037454944453248803,0.24574008468912825
8,10,0.009672142644771554,0.007495201271537571,7.763588370896531,10.344271451221138,-0.0002804040179918235,1.3324085406174868,0.0002804040179918235,0.2869882372669241
8,11,0.008913852363221121,0.007057125726368177,7.640829294228239,10.01339322443449,-0.00024300066986910525,1.3105113121684904,0.00024300066986910525,0.27041737569255453
8,12,0.006351477808637758,0.006019495425855518,7.915835424528757,9.954565738621557,-4.1939020327977975e-05,1.257550871734321,4.1939020327977975e-05,0.22916607683298926
8,13,0.003075874234080328,0.003478623603255288,7.13244464336025,9.477160555992773,5.646722678035615e-05,1.328739447675247,5.646722678035615e-05,0.2842307090998689
8,14,0.005530977209910709,0.005107300675304377,7.592052895445586,8.893179162202156,-5.580526643333744e-05,1.171380031814202,5.580526643333744e-05,0.15818256810021974
8,15,0.008020656067989757,0.007594811337551257,7.6061039646224415,9.330218307121333,-5.598723504427392e-05,1.2266750954914767,5.598723504427392e-05,0.2043073348136958
8,16,0.009191611426825433,0.008977721489411065,7.8578705886439435,10.133962285132913,-2.7219834559693364e-05,1.2896575695428654,2.7219834559693364e-05,0.25437673316873116
8,17,0.008432454011344317,0.009097604101731093,7.852224785484561,10.250990509137377,8.470848817475996e-05,1.3054886722151815,8.470848817475996e-05,0.266577432149031
8,18,0.006440688726322648,0.008186661377587917,8.150220142901608,10.698822260724018,0.00021422398667180972,1.3127034697390478,0.00021422398667180972,0.27208872803165995
8,19,0.0071556962341809485,0.007037354526550021,7.881340771907349,9.459682778349329,-1.5015428345992995e-05,1.200263134423511,1.5015428345992995e-05,0.1825408114421567
8,20,0.008021713107747635,0.008427363172912405,8.192734564031895,10.197612724308852,4.951339043079373e-05,1.244714160407303,4.951339043079373e-05,0.2189059135225496
8,21,0.007165542584746923,0.007792567470655942,8.190105621691728,10.305540385804587,7.655882779439693e-05,1.2582915119568263,7.655882779439693e-05,0.22975485794956688
8,22,0.00554022709112144,0.006053547942155117,8.395472390345697,10.311953659317226,6.114258104451227e-05,1.2282755728165302,6.114258104451227e-05,0.2056112123803304
9,1,0.007301131333265595,0.0075342675222235455,7.5529984001647765,9.503872515700301,3.086670704880129e-05,1.2582913449965731,3.086670704880129e-05,0.2297547252615032
9,2,0.004892001245281497,0.009910828364792602,7.046976373021643,8.931326345380285,0.0007121958204266128,1.2673983667055577,0.0007121958204266128,0.2369662692095561
9,3,0.0070694231830869605,0.011828275682114222,7.5047195367827575,9.596049739435617,0.0006341146362236159,1.2786686687493993,0.0006341146362236159,0.24581943410998924
